transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN03645,U03645,29,Other,7.56,0.99,4.81,1.46,4.65,147,128,10.22,High,Yes,Moderate,1
TXN03646,U03646,18,Male,7.82,4.3,4.45,5.34,3.26,132,159,9.58,Medium,No,Moderate,1
TXN03647,U03647,30,Male,11.83,4.25,4.72,5.57,3.47,115,99,13.44,High,No,Moderate,1
TXN03648,U03648,34,Female,11.1,5.81,5.0,5.3,7.4,320,174,14.04,Medium,Yes,Moderate,1
TXN03649,U03649,22,Female,11.39,3.16,5.71,2.98,3.0,240,91,14.23,High,No,Severe,1
TXN03650,U03650,31,Other,11.93,5.07,2.0,3.1,3.96,313,220,14.53,Medium,No,Moderate,1
TXN03651,U03651,32,Male,5.63,1.52,1.49,3.03,7.86,192,189,8.22,High,No,Mild,0
TXN03652,U03652,29,Female,3.8,3.95,1.54,1.74,5.22,191,78,5.94,High,Yes,,0
TXN03653,U03653,18,Male,10.94,2.44,4.19,0.84,4.88,255,84,12.32,Low,No,Moderate,1
TXN03654,U03654,25,Male,3.52,2.19,3.64,1.33,7.73,127,34,5.78,Medium,No,,0
TXN03655,U03655,34,Other,9.96,1.0,2.9,4.66,5.18,273,94,11.55,High,Yes,Severe,1
TXN03656,U03656,31,Male,6.58,4.14,5.57,1.56,6.47,272,226,7.22,Low,Yes,Severe,1
TXN03657,U03657,26,Female,10.34,1.63,3.4,2.89,3.0,258,217,11.95,High,Yes,Severe,1
TXN03658,U03658,22,Other,5.65,4.36,1.98,2.83,4.64,114,202,7.38,Medium,Yes,Moderate,1
TXN03659,U03659,31,Male,5.57,2.16,3.21,1.61,5.46,115,117,7.38,Low,Yes,Mild,0
TXN03660,U03660,31,Male,9.05,3.58,3.96,3.56,4.47,224,104,10.49,Medium,No,Moderate,1
TXN03661,U03661,21,Female,10.75,1.53,3.68,1.22,6.36,305,208,13.53,Medium,No,Moderate,1
TXN03662,U03662,18,Female,5.3,1.07,2.57,5.27,4.84,174,148,6.65,Low,Yes,Mild,0
TXN03663,U03663,30,Other,7.64,2.32,4.65,2.77,3.7,212,159,8.32,Low,Yes,Moderate,1
TXN03664,U03664,22,Female,8.66,2.13,3.44,3.0,5.3,338,173,9.18,Low,No,Severe,1
TXN03665,U03665,28,Male,9.38,5.75,3.54,2.81,5.31,222,141,10.17,High,Yes,Moderate,1
TXN03666,U03666,32,Male,6.92,3.22,4.69,1.58,5.63,228,110,9.01,Low,No,Moderate,1
TXN03667,U03667,27,Female,10.43,4.92,3.76,1.15,6.83,259,113,13.13,Low,No,Moderate,1
TXN03668,U03668,31,Other,9.3,2.44,4.03,4.94,3.0,290,238,11.44,Low,Yes,Severe,1
TXN03669,U03669,32,Other,10.78,3.62,5.04,5.38,4.93,337,237,12.55,High,Yes,Severe,1
TXN03670,U03670,26,Female,5.54,5.91,4.44,4.21,3.51,211,83,6.38,Medium,No,Moderate,1
TXN03671,U03671,30,Other,8.82,5.98,3.18,5.09,3.0,276,114,11.02,Medium,No,Severe,1
TXN03672,U03672,26,Female,3.13,3.39,2.63,0.66,8.11,244,152,5.12,Low,Yes,,0
TXN03673,U03673,26,Female,10.45,3.83,5.46,2.29,5.47,133,129,12.69,Low,No,Severe,1
TXN03674,U03674,28,Male,4.14,2.79,2.08,2.99,4.28,58,83,5.24,Medium,No,Mild,0
TXN03675,U03675,31,Other,3.39,0.57,0.03,3.69,4.62,242,45,6.05,High,Yes,,0
TXN03676,U03676,25,Male,3.0,2.33,0.78,3.46,6.96,121,149,5.34,High,Yes,,0
TXN03677,U03677,24,Female,3.09,0.89,4.74,3.48,7.75,163,186,5.43,Low,Yes,Mild,0
TXN03678,U03678,30,Other,4.51,2.51,1.08,5.18,6.84,203,183,5.16,Low,Yes,Mild,0
TXN03679,U03679,22,Other,8.58,1.42,5.69,3.77,5.92,164,233,10.1,Medium,Yes,Severe,1
TXN03680,U03680,23,Other,9.33,2.65,4.64,4.74,4.97,263,214,11.44,Medium,No,Severe,1
TXN03681,U03681,20,Female,3.48,1.27,3.1,1.76,5.58,112,149,5.24,Medium,Yes,,0
TXN03682,U03682,30,Male,8.89,4.06,5.66,1.04,4.06,294,243,9.46,Medium,No,Severe,1
TXN03683,U03683,18,Female,9.28,1.32,3.24,2.0,5.53,261,79,12.23,High,No,Moderate,1
TXN03684,U03684,32,Female,8.1,3.95,3.03,0.73,4.19,324,220,10.14,High,Yes,Severe,1
TXN03685,U03685,26,Other,11.3,0.94,2.68,5.74,6.41,246,250,12.2,Medium,No,Severe,1
TXN03686,U03686,33,Other,5.43,1.92,4.17,3.67,4.48,102,181,8.21,High,No,Mild,0
TXN03687,U03687,35,Male,10.56,5.89,4.37,1.52,3.0,139,232,12.65,Low,No,Severe,1
TXN03688,U03688,20,Female,8.13,3.24,5.86,5.8,5.06,207,204,9.43,Low,Yes,Severe,1
TXN03689,U03689,29,Other,10.86,2.82,2.5,4.28,3.31,334,243,13.18,Low,Yes,Severe,1
TXN03690,U03690,35,Other,4.0,4.79,3.92,1.34,5.27,200,248,6.11,High,No,Severe,1
TXN03691,U03691,19,Male,3.04,5.85,3.78,3.65,3.0,354,204,5.8,Medium,No,Severe,1
TXN03692,U03692,29,Other,10.28,3.1,3.54,1.38,4.19,212,189,11.5,Medium,Yes,Moderate,1
TXN03693,U03693,35,Female,4.91,2.92,2.68,3.82,8.75,44,29,5.5,High,No,,0
TXN03694,U03694,32,Male,5.77,4.74,1.92,0.58,4.09,288,99,6.38,Low,Yes,Moderate,1
TXN03695,U03695,28,Female,10.03,3.6,5.9,3.01,3.07,323,200,13.01,High,Yes,Severe,1
TXN03696,U03696,29,Other,11.62,2.48,3.03,1.26,5.19,232,147,14.47,High,No,Moderate,1
TXN03697,U03697,31,Male,9.86,1.97,5.47,3.12,3.66,192,144,12.55,High,No,Moderate,1
TXN03698,U03698,19,Other,3.46,1.47,1.41,2.73,5.69,237,78,4.56,Medium,No,,0
TXN03699,U03699,26,Male,8.72,5.87,2.74,3.0,4.19,120,144,10.15,Medium,No,Moderate,1
TXN03700,U03700,33,Female,3.36,3.82,2.14,1.08,4.0,81,191,4.84,Low,Yes,Mild,0
TXN03701,U03701,29,Male,5.93,2.04,1.51,3.38,4.16,103,103,8.64,High,Yes,Mild,0
TXN03702,U03702,32,Female,10.62,5.4,4.48,0.95,3.0,117,161,12.22,Medium,No,Moderate,1
TXN03703,U03703,19,Other,10.47,3.5,6.29,5.26,4.44,279,129,12.07,Medium,Yes,Severe,1
TXN03704,U03704,26,Female,7.23,5.99,2.42,4.0,6.39,189,197,9.06,Low,No,Moderate,1
TXN03705,U03705,20,Male,9.31,3.4,3.52,3.03,4.28,276,145,11.12,Low,No,Moderate,1
TXN03706,U03706,31,Other,8.71,1.39,1.87,4.32,6.67,278,74,10.81,Low,No,Moderate,1
TXN03707,U03707,20,Other,4.21,2.81,2.28,4.33,5.91,70,75,6.98,High,No,Mild,0
TXN03708,U03708,29,Male,7.84,5.83,3.37,3.65,4.58,312,89,9.94,Medium,Yes,Moderate,1
TXN03709,U03709,33,Other,7.67,2.98,1.64,4.8,6.83,116,129,9.62,Medium,Yes,Mild,0
TXN03710,U03710,25,Female,9.88,5.94,3.71,4.44,3.01,332,184,12.11,Low,Yes,Severe,1
TXN03711,U03711,28,Female,10.53,0.93,2.01,2.61,3.71,269,184,11.7,Low,No,Moderate,1
TXN03712,U03712,22,Male,7.63,2.76,1.34,4.35,4.39,80,158,8.77,Low,Yes,Mild,0
TXN03713,U03713,30,Other,3.03,3.97,1.94,1.78,5.84,73,68,4.23,Medium,Yes,,0
TXN03714,U03714,30,Male,11.73,1.64,4.5,2.69,3.23,193,228,12.68,High,No,Moderate,1
TXN03715,U03715,28,Other,4.36,2.48,2.89,0.98,7.55,206,73,7.23,Low,No,,0
TXN03716,U03716,24,Other,9.02,5.58,3.06,1.95,6.25,258,144,10.86,Low,No,Moderate,1
TXN03717,U03717,22,Male,10.4,5.95,2.94,4.1,3.59,133,130,10.99,Medium,No,Moderate,1
TXN03718,U03718,30,Other,11.05,5.79,6.37,3.87,3.0,218,225,13.83,Low,No,Severe,1
TXN03719,U03719,23,Male,4.77,0.78,2.77,4.64,5.58,258,97,5.82,Medium,No,Mild,0
TXN03720,U03720,34,Other,6.34,3.55,3.7,1.35,4.07,143,221,8.25,Medium,No,Moderate,1
TXN03721,U03721,35,Female,3.38,5.31,4.47,3.19,7.22,301,116,6.15,Low,No,Moderate,1
TXN03722,U03722,30,Female,3.01,4.21,2.44,1.89,6.08,219,96,3.77,Medium,Yes,Severe,1
TXN03723,U03723,30,Other,6.12,2.28,3.98,3.87,7.25,99,230,7.61,High,No,Moderate,1
TXN03724,U03724,22,Female,4.47,1.43,0.73,1.89,4.58,122,76,6.7,High,Yes,,0
TXN03725,U03725,33,Male,10.54,1.05,4.99,2.6,3.99,241,85,12.94,Low,No,Moderate,1
TXN03726,U03726,22,Female,7.93,1.1,4.86,1.69,5.39,263,95,9.1,High,Yes,Moderate,1
TXN03727,U03727,27,Male,4.23,1.94,2.38,1.44,5.58,58,74,6.46,High,Yes,,0
TXN03728,U03728,21,Other,4.72,2.96,4.55,1.44,6.67,96,107,6.88,Medium,Yes,Mild,0
TXN03729,U03729,21,Other,9.43,1.78,2.52,1.39,4.35,187,94,11.52,Medium,No,Moderate,1
TXN03730,U03730,26,Other,11.05,4.33,3.5,4.54,5.7,198,104,13.8,High,No,Severe,1
TXN03731,U03731,29,Female,4.94,0.88,1.1,3.54,4.5,139,25,6.93,Medium,Yes,,0
TXN03732,U03732,19,Male,4.16,5.72,6.04,4.47,3.6,245,131,5.71,Medium,Yes,Severe,1
TXN03733,U03733,22,Male,5.62,4.96,5.07,3.65,5.28,346,206,6.61,High,Yes,Severe,1
TXN03734,U03734,34,Other,4.41,2.04,0.66,1.38,5.34,61,150,7.05,Low,Yes,,0
TXN03735,U03735,28,Other,4.59,1.4,1.35,5.97,6.23,144,22,7.02,High,No,,0
TXN03736,U03736,21,Other,11.99,2.15,3.09,2.36,3.0,276,129,13.12,Medium,No,Severe,1
TXN03737,U03737,18,Other,7.7,5.03,3.87,3.66,3.92,313,229,9.07,Medium,No,Moderate,1
TXN03738,U03738,24,Other,4.77,5.75,2.71,2.44,3.79,177,206,7.32,High,Yes,Moderate,1
TXN03739,U03739,34,Female,7.02,4.04,4.73,4.83,3.0,331,246,7.57,Low,Yes,Severe,1
TXN03740,U03740,35,Male,7.34,3.64,1.04,4.35,4.53,262,162,8.16,Low,Yes,Mild,0
TXN03741,U03741,33,Female,3.04,2.82,4.35,3.57,6.41,132,168,5.6,Medium,No,Mild,0
TXN03742,U03742,29,Other,4.51,3.91,1.08,1.87,6.15,185,112,7.18,Low,No,,0
TXN03743,U03743,22,Male,7.12,5.66,5.34,0.5,3.68,299,98,9.31,Medium,No,Moderate,1
TXN03744,U03744,19,Other,11.03,5.31,3.82,2.76,5.04,143,126,12.59,Medium,No,Severe,1
TXN03745,U03745,34,Male,3.24,4.06,3.88,1.96,3.12,170,210,4.75,Medium,Yes,Moderate,1
TXN03746,U03746,31,Male,10.39,1.44,2.76,4.71,6.32,273,104,10.95,Medium,No,Moderate,1
TXN03747,U03747,31,Male,8.71,2.12,3.28,5.28,5.23,354,143,10.41,Medium,Yes,Severe,1
TXN03748,U03748,21,Other,3.39,0.86,2.7,5.65,6.9,186,22,5.44,High,No,,0
TXN03749,U03749,20,Male,9.73,1.52,6.37,1.4,5.97,227,160,11.7,Medium,No,Severe,1
TXN03750,U03750,31,Other,6.94,3.94,3.13,2.05,5.18,250,124,7.53,High,Yes,Moderate,1
TXN03751,U03751,20,Other,9.61,4.52,5.33,1.1,3.42,339,164,11.42,Low,No,Severe,1
TXN03752,U03752,27,Other,11.48,1.08,4.56,3.15,6.12,257,70,12.04,Medium,Yes,Moderate,1
TXN03753,U03753,19,Other,6.95,4.34,4.35,4.53,6.53,235,109,9.95,Medium,Yes,Moderate,1
TXN03754,U03754,31,Female,5.6,5.38,1.94,0.9,4.96,261,135,7.81,Low,Yes,Moderate,1
TXN03755,U03755,29,Female,10.07,1.69,3.86,3.37,4.15,206,99,11.54,Low,No,Severe,1
TXN03756,U03756,21,Female,5.41,1.96,1.71,5.65,5.19,60,185,6.79,Medium,Yes,Mild,0
TXN03757,U03757,19,Other,9.17,0.86,4.71,3.47,3.42,175,96,9.96,High,No,Moderate,1
TXN03758,U03758,33,Other,10.61,1.91,4.61,3.89,4.08,99,165,11.37,Medium,No,Moderate,1
TXN03759,U03759,26,Male,11.58,5.3,2.35,2.25,3.87,307,74,13.32,Medium,Yes,Moderate,1
TXN03760,U03760,18,Other,6.95,2.27,0.93,4.06,5.08,263,85,8.2,Low,No,Mild,0
TXN03761,U03761,31,Other,9.07,1.21,4.66,1.77,3.96,99,90,11.25,High,Yes,Moderate,1
TXN03762,U03762,21,Other,11.5,4.38,2.68,0.82,6.55,246,194,12.29,High,No,Moderate,1
TXN03763,U03763,22,Female,8.96,5.15,4.17,3.34,4.91,320,143,11.29,Medium,No,Moderate,1
TXN03764,U03764,26,Female,8.72,2.14,3.72,0.74,3.92,191,255,9.65,Low,No,Severe,1
TXN03765,U03765,26,Female,7.94,5.33,1.75,0.89,6.35,234,228,10.26,High,No,Moderate,1
TXN03766,U03766,24,Male,3.17,2.84,2.68,3.9,4.75,153,156,4.82,Low,Yes,Mild,0
TXN03767,U03767,34,Other,9.22,1.24,5.44,3.27,6.47,252,156,9.93,High,Yes,Moderate,1
TXN03768,U03768,21,Male,11.94,3.0,2.31,3.59,5.92,292,175,13.4,High,No,Moderate,1
TXN03769,U03769,20,Other,7.02,5.86,3.0,4.96,3.56,154,125,8.47,Medium,Yes,Severe,1
TXN03770,U03770,31,Female,9.98,5.88,5.8,0.61,3.32,297,151,12.04,High,Yes,Severe,1
TXN03771,U03771,33,Female,4.95,2.77,3.1,2.8,8.5,72,70,7.49,High,No,,0
TXN03772,U03772,30,Male,9.32,4.04,4.37,0.55,5.32,215,95,11.14,Low,Yes,Severe,1
TXN03773,U03773,19,Female,7.94,0.74,4.1,1.53,3.12,271,216,10.34,Low,No,Moderate,1
TXN03774,U03774,27,Female,5.8,0.93,2.3,2.08,4.8,52,81,6.83,Low,No,,0
TXN03775,U03775,18,Other,9.29,3.78,5.41,3.71,6.46,237,192,10.02,Low,Yes,Severe,1
TXN03776,U03776,35,Female,4.89,3.21,1.05,0.58,5.1,43,130,6.5,High,Yes,,0
TXN03777,U03777,31,Female,6.95,2.54,4.68,5.98,7.26,126,88,9.51,Medium,Yes,Mild,0
TXN03778,U03778,32,Male,6.19,5.67,5.04,5.41,5.69,103,202,7.31,High,No,Moderate,1
TXN03779,U03779,19,Female,4.92,3.23,2.22,2.93,6.12,121,135,7.8,Low,No,,0
TXN03780,U03780,25,Female,5.33,4.34,5.51,2.06,5.59,124,192,5.83,Low,Yes,Moderate,1
TXN03781,U03781,35,Other,3.4,5.05,1.7,3.21,3.3,90,94,3.91,High,Yes,Moderate,1
TXN03782,U03782,22,Other,10.62,1.91,2.79,4.73,3.0,300,247,11.18,Medium,No,Severe,1
TXN03783,U03783,34,Other,7.81,4.88,2.86,2.7,3.0,129,217,10.51,Medium,No,Severe,1
TXN03784,U03784,19,Other,5.53,4.81,2.76,4.19,6.91,192,84,7.12,High,Yes,Moderate,1
TXN03785,U03785,23,Male,11.87,4.29,5.93,1.23,3.0,212,158,14.32,Low,Yes,Severe,1
TXN03786,U03786,23,Other,7.71,2.16,4.78,2.46,4.39,126,88,9.98,High,No,Moderate,1
TXN03787,U03787,34,Male,10.27,5.47,5.89,3.94,6.14,342,139,12.44,Medium,No,Severe,1
TXN03788,U03788,20,Other,7.79,1.47,2.96,3.56,5.55,255,203,9.05,Medium,Yes,Mild,0
TXN03789,U03789,32,Other,11.14,2.58,4.98,0.7,6.46,140,221,12.46,Medium,Yes,Severe,1
TXN03790,U03790,27,Other,6.99,4.65,2.02,4.43,5.84,136,211,7.53,Low,No,Moderate,1
TXN03791,U03791,33,Female,7.83,4.88,3.03,1.61,3.9,293,110,9.12,Low,Yes,Severe,1
TXN03792,U03792,30,Other,9.62,5.01,5.33,2.75,3.3,186,174,12.3,High,No,Moderate,1
TXN03793,U03793,27,Other,4.16,2.53,2.49,3.54,7.1,110,182,6.7,Medium,Yes,Mild,0
TXN03794,U03794,27,Other,8.63,0.6,2.53,3.66,4.7,224,115,11.0,Medium,No,Moderate,1
TXN03795,U03795,21,Male,11.99,2.12,3.72,5.98,3.52,272,168,14.47,Low,Yes,Moderate,1
TXN03796,U03796,29,Male,8.97,1.61,4.32,3.06,4.8,151,248,9.58,Medium,No,Severe,1
TXN03797,U03797,20,Other,6.23,3.34,3.86,4.91,7.8,116,110,8.75,Low,Yes,Mild,0
TXN03798,U03798,26,Female,6.12,4.64,3.63,1.6,5.13,223,92,7.38,Medium,No,Moderate,1
TXN03799,U03799,18,Female,7.12,5.53,2.49,5.14,3.11,141,217,8.51,High,Yes,Moderate,1
TXN03800,U03800,34,Other,6.85,2.96,2.13,0.5,7.2,103,121,8.56,High,No,Mild,0
TXN03801,U03801,25,Other,6.53,2.99,2.47,2.64,4.11,154,185,7.73,Medium,Yes,Moderate,1
TXN03802,U03802,25,Female,4.35,2.24,2.46,0.85,4.94,280,80,7.25,Medium,Yes,Mild,0
TXN03803,U03803,35,Female,6.08,2.94,2.25,2.97,4.53,216,186,7.09,Medium,Yes,Moderate,1
TXN03804,U03804,18,Female,3.72,4.18,5.46,3.78,3.48,354,105,4.37,High,Yes,Severe,1
TXN03805,U03805,34,Female,10.11,5.48,5.11,5.6,5.05,234,122,11.73,Low,No,Severe,1
TXN03806,U03806,30,Other,5.96,0.5,1.7,5.66,5.82,86,112,7.32,Low,No,Mild,0
TXN03807,U03807,18,Other,10.02,3.42,4.73,2.8,4.5,298,230,12.45,Medium,Yes,Moderate,1
TXN03808,U03808,30,Female,7.31,2.64,3.42,4.69,4.43,301,131,7.84,Medium,Yes,Moderate,1
TXN03809,U03809,29,Female,5.96,2.7,1.99,5.67,4.52,67,188,7.12,Low,No,Mild,0
TXN03810,U03810,33,Other,10.79,2.47,5.91,4.34,4.85,321,92,11.46,High,No,Severe,1
TXN03811,U03811,23,Female,10.51,0.84,5.03,3.31,4.39,275,102,13.18,High,No,Moderate,1
TXN03812,U03812,34,Other,5.1,4.08,4.19,1.97,3.01,300,214,7.15,High,No,Moderate,1
TXN03813,U03813,28,Other,5.8,5.3,3.11,2.04,3.0,354,156,8.35,High,Yes,Severe,1
TXN03814,U03814,31,Male,7.64,2.62,4.5,3.95,6.1,232,227,9.69,High,No,Moderate,1
TXN03815,U03815,26,Other,11.44,1.46,3.06,2.92,4.19,153,179,13.05,Medium,Yes,Severe,1
TXN03816,U03816,20,Other,6.07,2.74,4.16,2.72,3.99,180,94,7.52,Medium,Yes,Mild,0
TXN03817,U03817,34,Female,9.5,1.59,3.57,4.34,6.52,144,235,11.73,Low,No,Severe,1
TXN03818,U03818,21,Male,6.82,2.21,4.3,2.68,6.16,223,212,8.93,Medium,No,Moderate,1
TXN03819,U03819,20,Male,7.52,1.49,3.46,5.86,5.73,122,130,9.26,High,No,Moderate,1
TXN03820,U03820,32,Other,3.92,5.13,2.77,1.97,5.1,216,207,5.94,Medium,No,Severe,1
TXN03821,U03821,23,Male,4.73,2.23,1.41,3.27,8.11,61,198,5.7,Low,Yes,Mild,0
TXN03822,U03822,26,Male,6.07,1.21,1.94,5.08,7.38,79,56,7.43,Medium,Yes,Mild,0
TXN03823,U03823,35,Other,4.02,3.61,1.14,1.01,6.42,55,155,6.58,Medium,No,Mild,0
TXN03824,U03824,31,Other,11.78,3.83,4.91,1.14,3.34,307,165,14.53,Medium,No,Moderate,1
TXN03825,U03825,24,Male,4.74,5.39,2.25,2.27,3.0,147,157,5.85,High,Yes,Moderate,1
TXN03826,U03826,21,Female,4.44,5.71,5.19,2.98,5.56,277,107,5.67,High,No,Severe,1
TXN03827,U03827,19,Male,5.09,4.37,3.52,2.48,5.3,275,97,6.51,Low,Yes,Moderate,1
TXN03828,U03828,26,Other,10.21,1.69,3.63,2.64,6.21,174,191,12.9,High,Yes,Severe,1
TXN03829,U03829,31,Male,5.12,3.98,4.13,5.91,5.1,134,188,6.89,Low,Yes,Mild,0
TXN03830,U03830,22,Other,10.06,5.23,4.65,3.6,5.75,186,70,11.25,High,No,Moderate,1
TXN03831,U03831,22,Female,9.81,0.99,4.92,1.96,4.08,144,229,12.21,High,No,Moderate,1
TXN03832,U03832,33,Other,7.87,1.43,3.1,4.56,5.96,89,70,8.61,Low,Yes,Mild,0
TXN03833,U03833,34,Female,4.73,4.66,6.29,5.34,6.23,151,184,7.45,High,No,Severe,1
TXN03834,U03834,33,Other,11.86,0.93,4.64,4.64,5.35,224,221,12.45,Low,Yes,Severe,1
TXN03835,U03835,18,Female,3.06,5.85,4.33,4.33,6.82,223,69,3.76,High,Yes,Moderate,1
TXN03836,U03836,24,Other,11.26,2.79,6.06,3.21,3.0,151,117,12.06,Medium,No,Severe,1
TXN03837,U03837,22,Female,8.2,4.67,3.5,4.54,3.38,187,224,10.7,Low,Yes,Moderate,1
TXN03838,U03838,27,Male,3.59,4.04,3.67,4.35,3.0,340,184,6.54,Medium,Yes,Severe,1
TXN03839,U03839,18,Male,11.01,5.93,4.08,3.36,3.0,146,177,13.74,High,Yes,Severe,1
TXN03840,U03840,30,Other,5.63,3.85,1.46,5.15,5.38,88,170,7.36,Low,Yes,,0
TXN03841,U03841,31,Other,3.3,1.14,1.59,1.61,6.54,257,47,4.7,Low,No,Mild,0
TXN03842,U03842,23,Female,11.34,4.22,5.59,3.51,6.76,255,203,11.88,Medium,No,Moderate,1
TXN03843,U03843,31,Male,5.49,5.36,3.72,2.46,6.56,299,193,7.42,Low,Yes,Severe,1
TXN03844,U03844,28,Male,11.03,4.01,4.2,4.86,6.39,199,115,11.73,High,Yes,Severe,1
TXN03845,U03845,21,Male,8.64,1.79,4.98,3.69,5.22,333,192,10.38,High,Yes,Severe,1
TXN03846,U03846,20,Other,11.84,5.53,2.93,3.27,7.29,225,75,12.99,Low,No,Moderate,1
TXN03847,U03847,18,Other,3.29,4.86,4.31,3.42,7.34,173,203,5.86,Medium,No,Moderate,1
TXN03848,U03848,35,Other,3.41,3.13,1.66,3.09,7.08,94,53,4.83,High,No,Mild,0
TXN03849,U03849,29,Female,4.85,0.84,1.01,3.02,6.98,225,63,5.99,Low,No,,0
TXN03850,U03850,18,Female,5.87,4.59,3.81,1.84,6.7,188,84,7.61,Low,Yes,Moderate,1
TXN03851,U03851,34,Male,10.38,2.17,4.23,4.48,6.37,279,99,12.59,High,No,Moderate,1
TXN03852,U03852,27,Female,9.11,1.41,3.71,1.87,4.67,162,172,11.71,Medium,Yes,Severe,1
TXN03853,U03853,21,Other,11.43,4.15,4.47,4.31,6.2,234,203,13.04,Low,Yes,Moderate,1
TXN03854,U03854,22,Female,4.09,1.3,1.02,3.23,6.44,48,39,6.8,Medium,Yes,,0
TXN03855,U03855,19,Other,8.39,4.62,6.11,1.25,5.15,333,109,9.22,Medium,No,Severe,1
TXN03856,U03856,20,Female,11.25,5.15,2.64,0.92,3.0,178,146,14.19,Low,Yes,Severe,1
TXN03857,U03857,30,Other,6.04,2.53,5.55,4.08,6.98,137,121,7.91,High,Yes,Moderate,1
TXN03858,U03858,27,Male,3.89,1.82,1.93,5.4,4.49,184,45,6.26,Medium,Yes,Mild,0
TXN03859,U03859,34,Other,9.07,5.23,3.89,4.02,4.44,247,159,9.59,High,No,Moderate,1
TXN03860,U03860,20,Female,6.92,1.77,2.21,5.74,5.11,111,71,9.17,Medium,Yes,Moderate,1
TXN03861,U03861,21,Female,11.58,5.08,3.89,0.94,6.41,214,207,14.34,High,Yes,Severe,1
TXN03862,U03862,28,Male,3.82,2.22,1.43,5.86,6.16,179,123,4.96,High,No,,0
TXN03863,U03863,21,Male,7.36,1.21,2.02,1.95,6.06,219,83,9.28,Low,Yes,Mild,0
TXN03864,U03864,20,Other,8.79,3.02,3.09,2.23,3.0,290,152,11.09,Low,Yes,Severe,1
TXN03865,U03865,28,Male,10.57,3.34,2.04,5.94,3.38,182,162,11.41,Medium,Yes,Moderate,1
TXN03866,U03866,19,Male,10.95,2.04,1.86,0.59,3.42,143,81,12.15,Medium,No,Moderate,1
TXN03867,U03867,27,Female,5.24,4.03,3.61,5.31,3.03,307,160,6.58,High,Yes,Moderate,1
TXN03868,U03868,33,Female,3.21,4.13,3.31,4.57,5.44,192,224,6.05,Medium,No,Moderate,1
TXN03869,U03869,30,Male,9.05,2.9,5.52,0.93,3.05,128,204,11.28,Medium,No,Severe,1
TXN03870,U03870,32,Female,9.36,1.55,4.66,3.28,6.36,238,118,12.14,High,No,Severe,1
TXN03871,U03871,19,Male,8.92,4.8,4.14,1.2,3.33,126,188,11.46,Low,No,Moderate,1
TXN03872,U03872,29,Male,11.39,4.49,2.54,4.45,3.52,285,206,12.1,Medium,Yes,Moderate,1
TXN03873,U03873,31,Male,11.05,5.72,4.13,2.73,5.98,350,210,12.32,Medium,No,Severe,1
TXN03874,U03874,33,Male,4.03,3.82,2.11,4.45,5.99,37,43,4.82,Medium,No,,0
TXN03875,U03875,19,Female,11.22,3.22,2.89,2.53,7.05,192,67,12.17,Medium,Yes,Moderate,1
TXN03876,U03876,23,Female,9.52,2.16,4.79,3.46,7.31,272,161,11.87,Low,No,Moderate,1
TXN03877,U03877,32,Other,8.82,3.23,5.86,3.36,3.0,290,207,10.89,Low,No,Severe,1
TXN03878,U03878,27,Other,5.51,0.83,3.73,5.04,7.18,209,105,6.43,Medium,Yes,Mild,0
TXN03879,U03879,24,Male,6.65,2.85,1.81,2.2,6.3,291,182,7.44,High,Yes,Moderate,1
TXN03880,U03880,34,Other,4.52,3.19,2.56,1.71,7.41,173,113,6.49,Medium,No,Mild,0
TXN03881,U03881,22,Female,7.17,1.79,5.55,4.03,5.78,253,197,9.74,High,Yes,Moderate,1
TXN03882,U03882,33,Other,5.94,2.07,4.08,4.85,4.95,251,202,7.32,High,No,Mild,0
TXN03883,U03883,18,Male,9.51,3.81,4.48,3.12,4.89,104,144,11.59,Medium,No,Moderate,1
TXN03884,U03884,18,Female,3.64,1.58,3.9,1.94,4.38,99,129,5.61,Low,Yes,Mild,0
TXN03885,U03885,32,Female,9.22,1.92,3.87,2.38,5.01,285,131,10.54,Low,No,Severe,1
TXN03886,U03886,35,Male,6.2,2.26,4.49,2.72,7.81,249,109,7.24,Medium,Yes,Mild,0
TXN03887,U03887,18,Other,4.66,0.78,0.29,2.8,8.57,123,25,6.3,Medium,No,,0
TXN03888,U03888,19,Female,11.59,5.32,2.03,2.03,4.98,102,224,13.12,Low,No,Moderate,1
TXN03889,U03889,19,Other,3.49,1.81,1.44,1.14,6.28,154,199,4.48,Low,Yes,Mild,0
TXN03890,U03890,18,Other,6.8,2.41,3.19,3.63,7.0,119,150,9.59,High,No,Moderate,1
TXN03891,U03891,29,Other,4.14,2.68,2.32,1.95,4.97,210,21,6.64,High,Yes,,0
TXN03892,U03892,30,Female,7.43,4.61,3.59,5.71,3.95,187,137,8.17,Medium,Yes,Severe,1
TXN03893,U03893,21,Other,8.42,3.1,5.57,5.4,3.93,211,223,10.0,Low,Yes,Severe,1
TXN03894,U03894,24,Male,5.43,1.48,0.93,5.05,7.76,110,60,7.91,Low,No,Mild,0
TXN03895,U03895,23,Male,4.29,3.07,3.27,5.72,7.62,184,185,5.27,Medium,No,Mild,0
TXN03896,U03896,35,Other,9.55,0.68,3.54,2.66,6.89,254,185,11.72,High,No,Moderate,1
